ID;DEPARTAMENTO;CIUDAD;LOCALIDAD;BARRIO
5711;1;7;9;117
5712;1;7;9;132
5713;1;7;9;136
5714;1;7;9;123
5715;1;7;9;124
5716;1;7;9;136
5717;1;7;9;130
5718;1;7;9;151
5719;1;7;9;130
5720;1;7;9;139
5721;1;7;9;136
5722;1;7;9;130
5723;1;7;9;136
5724;1;7;9;154
5725;1;7;9;134
5726;1;7;9;130
5727;1;7;9;131
5728;1;7;9;153
5729;1;7;9;147
5730;1;7;9;146
5731;1;7;9;128
5732;1;7;9;148
5733;1;7;9;144
5734;1;7;9;136
5735;1;7;9;144
5736;1;7;9;137
5737;1;7;9;153
5738;1;7;9;151
5739;1;7;9;125
5740;1;7;9;132
5741;1;7;9;137
5742;1;7;9;133
5743;1;7;9;130
5744;1;7;9;129
5745;1;7;9;139
5746;1;7;9;130
5747;1;7;9;116
5748;1;7;9;129
5749;1;7;9;131
5750;1;7;9;136
5751;1;7;9;137
5752;1;7;9;149
5753;1;7;9;131
5755;1;1;2;17
5756;1;1;2;30
5758;1;7;9;151
5760;1;7;9;123
5761;1;7;9;130
5762;1;7;9;124
5763;1;1;2;31
5764;1;7;9;129
5765;1;7;9;148
5766;1;7;9;125
5767;1;7;9;132
5769;1;1;2;26
5770;1;7;9;141
5771;1;7;9;129
5772;1;7;9;148
5773;1;1;3;39
5775;1;7;9;148
5777;1;1;2;26
5778;1;7;9;124
5779;1;7;9;123
5780;1;7;9;137
5781;1;7;9;128
5783;1;7;9;146
5784;1;1;2;30
5785;1;7;9;132
5788;1;7;9;149
5789;1;7;9;130
5790;1;1;2;26
5793;1;7;9;127
5794;1;7;9;144
5795;1;7;9;125
5796;1;7;9;133
5797;1;7;9;130
5798;1;7;9;117
5799;1;1;2;28
5801;1;7;9;125
5802;1;7;9;132
5803;1;1;2;26
5804;1;7;9;148
5805;1;7;9;117
5806;1;7;9;128
5807;1;7;9;130
5809;1;7;9;126
5811;1;7;9;141
5813;1;7;9;125
5814;1;7;9;128
5816;1;7;9;137
5817;1;7;9;133
5818;1;7;9;131
5820;1;7;9;128
5821;1;1;2;17
5822;1;7;9;128
5823;1;7;9;142
5825;1;7;9;116
5826;1;1;2;17
5828;1;1;3;42
5830;1;7;9;131
5831;1;7;9;148
5832;1;7;9;150
5833;1;7;9;142
5834;1;7;9;128
5835;1;7;9;125
5836;1;7;9;130
5837;1;7;9;150
5838;1;7;9;136
5839;1;7;9;141
5840;1;7;9;134
5841;1;7;9;137
5842;1;7;9;130
5843;1;7;9;125
5844;1;7;9;153
5845;1;7;9;141
5846;1;7;9;142
5847;1;7;9;135
5848;1;7;9;123
5849;1;7;9;124
5850;1;7;9;125
5851;1;7;9;150
5852;1;7;9;125
5853;1;7;9;123
5854;1;7;9;148
5855;1;7;9;141
5856;1;7;9;135
5857;1;7;9;147
5858;1;7;9;135
5859;1;7;9;130
5860;1;7;9;144
5861;1;7;9;128
5862;1;7;9;123
5863;1;7;9;124
5864;1;7;9;135
5865;1;7;9;117
5866;1;7;9;129
5867;1;7;9;140
5868;1;7;9;132
5869;1;7;9;134
5870;1;7;9;124
5871;1;7;9;148
5872;1;7;9;131
5873;1;7;9;145
5874;1;7;9;151
5875;1;7;9;133
5876;1;7;9;123
5877;1;7;9;134
5878;1;7;9;130
5879;1;7;9;130
5880;1;7;9;137
5881;1;7;9;117
5882;1;7;9;154
5883;1;7;9;124
5884;1;7;9;125
5885;1;7;9;125
5886;1;7;9;124
5887;1;7;9;148
5888;1;7;9;130
5889;1;7;9;135
5890;1;7;9;133
5891;1;7;9;153
5892;1;7;9;129
5893;1;7;9;151
5894;1;7;9;142
5895;1;7;9;134
5896;1;7;9;139
5897;1;7;9;151
5898;1;7;9;136
5899;1;7;9;132
5900;1;7;9;132
5901;1;7;9;130
5902;1;7;9;136
5903;1;7;9;136
5904;1;7;9;133
5905;1;7;9;125
5906;1;7;9;137
5907;1;7;9;135
5908;1;7;9;124
5909;1;7;9;137
5910;1;7;9;148
5911;1;7;9;125
5912;1;7;9;135
5913;1;7;9;128
5914;1;7;9;133
5915;1;7;9;142
5916;1;7;9;124
5917;1;7;9;130
5918;1;7;9;144
5919;1;7;9;137
5920;1;7;9;141
5921;1;7;9;138
5922;1;7;9;147
5923;1;7;9;128
5924;1;7;9;135
5925;1;7;9;128
5926;1;7;9;137
5927;1;7;9;136
5928;1;7;9;138
5929;1;7;9;132
5930;1;7;9;146
5931;1;7;9;142
5932;1;7;9;137
5933;1;7;9;145
5934;1;7;9;137
5935;1;7;9;131
5936;1;7;9;148
5937;1;7;9;125
5938;1;7;9;142
5939;1;7;9;141
5940;1;7;9;124
5941;1;7;9;142
5942;1;7;9;145
5943;1;7;9;148
5944;1;7;9;138
5945;1;7;9;139
5946;1;7;9;142
5947;1;7;9;150
5948;1;7;9;131
5949;1;7;9;124
5950;1;7;9;123
5951;1;7;9;139
5952;1;7;9;130
5953;1;7;9;135
5954;1;7;9;150
5955;1;7;9;150
5956;1;7;9;130
5957;1;7;9;128
5958;1;7;9;142
5959;1;7;9;135
5960;1;7;9;131
5961;1;7;9;131
5962;1;7;9;137
5963;1;7;9;125
5964;1;7;9;124
5965;1;7;9;139
5966;1;7;9;128
5967;1;7;9;148
5968;1;7;9;130
5969;1;7;9;131
5970;1;7;9;129
5971;1;7;9;137
5972;1;7;9;129
5973;1;7;9;131
5974;1;7;9;126
5975;1;7;9;116
5976;1;7;9;123
5977;1;7;9;135
5978;1;7;9;130
5979;1;7;9;123
5980;1;7;9;148
5981;1;7;9;125
5982;1;7;9;142
5983;1;7;9;132
5984;1;7;9;141
5985;1;7;9;130
5986;1;7;9;127
5987;1;7;9;128
5988;1;7;9;132
5989;1;7;9;128
5990;1;7;9;128
5991;1;7;9;128
5992;1;7;9;148
5993;1;7;9;129
5994;1;7;9;142
5995;1;7;9;130
5996;1;7;9;131
5997;1;7;9;147
5998;1;7;9;130
5999;1;7;9;137
6000;1;7;9;133
6001;1;7;9;135
6002;1;7;9;129
6003;1;7;9;126
6004;1;7;9;130
6005;1;7;9;138
6006;1;7;9;133
6007;1;7;9;137
6008;1;7;9;117
6009;1;7;9;127
6010;1;7;9;141
6011;1;7;9;125
6012;1;7;9;139
6013;1;7;9;128
6014;1;7;9;132
6015;1;7;9;125
6016;1;7;9;125
6017;1;7;9;128
6018;1;7;9;130
6019;1;7;9;124
6020;1;7;9;125
6021;1;7;9;140
6022;1;7;9;130
6023;1;7;9;133
6024;1;7;9;141
6025;1;7;9;128
6026;1;7;9;146
6027;1;7;9;142
6028;1;7;9;154
6029;1;7;9;137
6030;1;7;9;125
6031;1;7;9;142
6032;1;7;9;117
6033;1;7;9;146
6034;1;7;9;124
6035;1;7;9;130
6036;1;7;9;124
6037;1;7;9;148
6038;1;7;9;125
6039;1;7;9;128
6040;1;7;9;133
6041;1;7;9;142
6042;1;7;9;148
6043;1;7;9;125
6044;1;7;9;128
6045;1;7;9;130
6046;1;7;9;116
6047;1;7;9;130
6048;1;7;9;126
6049;1;7;9;125
6050;1;7;9;128
6051;1;7;9;145
6052;1;7;9;130
6053;1;7;9;124
6054;1;7;9;128
6055;1;7;9;141
6056;1;7;9;150
6057;1;7;9;143
6058;1;7;9;130
6059;1;7;9;142
6060;1;7;9;130
6061;1;7;9;137
6062;1;7;9;123
6063;1;7;9;137
6064;1;7;9;137
6065;1;7;9;148
6066;1;7;9;142
6067;1;7;9;123
6068;1;7;9;150
6069;1;7;9;117
6070;1;7;9;148
6071;1;7;9;125
6072;1;7;9;130
6073;1;7;9;124
6074;1;7;9;151
6075;1;7;9;128
6076;1;7;9;128
6077;1;7;9;127
6078;1;7;9;137
6079;1;7;9;128
6080;1;7;9;123
6081;1;7;9;130
6082;1;7;9;128
6083;1;7;9;127
6084;1;7;9;147
6085;1;7;9;123
6086;1;7;9;153
6087;1;7;9;137
6088;1;7;9;146
6089;1;7;9;146
6090;1;7;9;126
6091;1;7;9;135
6092;1;7;9;144
6093;1;7;9;137
6094;1;7;9;148
6095;1;7;9;142
6096;1;7;9;128
6097;1;7;9;148
6098;1;7;9;128
6099;1;7;9;153
6100;1;7;9;145
6101;1;7;9;142
6102;1;7;9;124
6103;1;7;9;128
6104;1;7;9;123
6105;1;7;9;123
6106;1;7;9;142
6107;1;7;9;124
6108;1;7;9;128
6109;1;7;9;143
6110;1;7;9;124
6111;1;7;9;123
6112;1;7;9;153
6113;1;7;9;132
6114;1;7;9;125
6115;1;7;9;137
6116;1;7;9;128
6117;1;7;9;130
6118;1;7;9;128
6119;1;7;9;123
6120;1;7;9;126
6121;1;7;9;155
6122;1;7;9;141
6123;1;7;9;141
6124;1;7;9;135
6125;1;7;9;116
6126;1;7;9;151
6127;1;7;9;128
6128;1;7;9;135
6129;1;7;9;135
6130;1;7;9;125
6131;1;7;9;137
6132;1;7;9;142
6133;1;7;9;128
6134;1;7;9;144
6135;1;7;9;123
6136;1;7;9;126
6137;1;7;9;150
6138;1;7;9;130
6139;1;7;9;148
6140;1;7;9;133
6141;1;7;9;124
6142;1;7;9;123
6143;1;7;9;125
6144;1;7;9;129
6145;1;7;9;128
6146;1;7;9;125
6147;1;7;9;142
6148;1;7;9;128
6149;1;7;9;142
6150;1;7;9;144
6151;1;7;9;137
6152;1;7;9;129
6153;1;7;9;138
6154;1;7;9;154
6155;1;7;9;150
6156;1;7;9;150
6157;1;7;9;124
6158;1;7;9;124
6159;1;7;9;130
6160;1;7;9;124
6161;1;7;9;130
6162;1;7;9;125
6163;1;7;9;127
6164;1;7;9;132
6165;1;7;9;149
6166;1;7;9;139
6167;1;7;9;130
6168;1;7;9;137
6169;1;7;9;130
6170;1;7;9;140
6171;1;7;9;151
6172;1;7;9;135
6173;1;7;9;150
6174;1;7;9;137
6175;1;7;9;137
6176;1;7;9;151
6177;1;7;9;153
6178;1;7;9;125
6179;1;7;9;128
6180;1;7;9;136
6181;1;7;9;117
6182;1;7;9;128
6183;1;7;9;125
6184;1;7;9;130
6185;1;7;9;135
6186;1;7;9;150
6187;1;7;9;151
6188;1;7;9;124
6189;1;7;9;135
6190;1;7;9;149
6191;1;7;9;124
6192;1;7;9;129
6193;1;7;9;135
6194;1;7;9;125
6195;1;7;9;136
6196;1;7;9;145
6197;1;7;9;132
6198;1;7;9;142
6199;1;7;9;138
6200;1;7;9;127
6201;1;7;9;125
6202;1;7;9;128
6203;1;7;9;128
6204;1;7;9;124
6205;1;7;9;129
6206;1;7;9;148
6207;1;7;9;125
6208;1;7;9;141
6209;1;7;9;142
6210;1;7;9;137
6211;1;7;9;135
6212;1;7;9;125
6213;1;7;9;128
6214;1;7;9;144
6215;1;7;9;142
6216;1;7;9;128
6217;1;7;9;137
6218;1;7;9;132
6219;1;7;9;129
6220;1;7;9;125
6221;1;7;9;124
6222;1;7;9;142
6223;1;7;9;138
6224;1;7;9;137
6225;1;7;9;135
6226;1;7;9;127
6227;1;7;9;137
6228;1;7;9;141
6229;1;7;9;128
6230;1;7;9;142
6231;1;7;9;132
6232;1;7;9;125
6233;1;7;9;151
6234;1;7;9;130
6235;1;7;9;123
6236;1;7;9;123
6237;1;7;9;127
6238;1;7;9;125
6239;1;7;9;137
6240;1;7;9;151
6241;1;7;9;127
6242;1;7;9;129
6244;1;7;9;149
6245;1;7;9;142
6246;1;7;9;130
6247;1;7;9;151
6248;1;7;9;145
6249;1;7;9;137
6250;1;7;9;124
6251;1;7;9;130
6252;1;7;9;153
6253;1;7;9;117
6254;1;7;9;132
6255;1;7;9;131
6256;1;7;9;151
6257;1;7;9;125
6258;1;7;9;137
6259;1;7;9;135
6260;1;7;9;124
6261;1;7;9;124
6262;1;7;9;141
6263;1;7;9;129
6264;1;7;9;138
6265;1;7;9;128
6266;1;7;9;142
6267;1;7;9;153
6268;1;7;9;125
6269;1;7;9;133
6270;1;7;9;129
6271;1;7;9;124
6272;1;7;9;133
6273;1;7;9;125
6274;1;7;9;130
6275;1;7;9;128
6276;1;7;9;144
6277;1;7;9;133
6278;1;7;9;141
6279;1;7;9;123
6280;1;7;9;123
6281;1;7;9;130
6282;1;7;9;142
6283;1;7;9;141
6284;1;7;9;150
6285;1;7;9;127
6286;1;7;9;124
6287;1;7;9;133
6288;1;7;9;124
6289;1;7;9;151
6290;1;7;9;137
6291;1;7;9;133
6292;1;7;9;146
6293;1;7;9;143
6294;1;7;9;130
6295;1;7;9;136
6296;1;7;9;143
6297;1;7;9;133
6298;1;7;9;133
6299;1;7;9;154
6300;1;7;9;130
6301;1;7;9;125
6302;1;7;9;133
6303;1;7;9;117
6304;1;7;9;117
6305;1;7;9;117
6306;1;7;9;146
6307;1;7;9;133
6308;1;7;9;126
6309;1;7;9;132
6310;1;7;9;135
6311;1;7;9;132
6312;1;7;9;117
6313;1;7;9;149
6314;1;7;9;151
6315;1;7;9;137
6316;1;7;9;142
6317;1;7;9;129
6318;1;7;9;130
6319;1;7;9;123
6320;1;7;9;144
6321;1;7;9;129
6322;1;7;9;127
6323;1;7;9;148
6324;1;7;9;141
6325;1;7;9;127
6326;1;7;9;128
6327;1;7;9;148
6328;1;7;9;138
6329;1;7;9;128
6330;1;7;9;129
6331;1;7;9;143
6332;1;7;9;141
6333;1;7;9;133
6334;1;7;9;148
6335;1;7;9;135
6336;1;7;9;128
6337;1;7;9;133
6338;1;7;9;130
6339;1;7;9;124
6340;1;7;9;137
6341;1;7;9;153
6342;1;7;9;154
6343;1;7;9;130
6344;1;7;9;137
6345;1;7;9;143
6346;1;7;9;130
6347;1;7;9;117
6348;1;7;9;135
6349;1;7;9;142
6350;1;7;9;133
6351;1;7;9;148
6352;1;7;9;132
6353;1;7;9;149
6354;1;7;9;125
6355;1;7;9;148
6356;1;7;9;132
6357;1;7;9;130
6358;1;7;9;127
6359;1;7;9;117
6360;1;7;9;142
6361;1;7;9;135
6362;1;7;9;129
6363;1;7;9;117
6364;1;7;9;133
6365;1;7;9;142
6366;1;7;9;125
6367;1;7;9;130
6368;1;7;9;129
6369;1;7;9;124
6370;1;7;9;139
6371;1;7;9;124
6372;1;7;9;116
6373;1;7;9;143
6374;1;7;9;136
6375;1;7;9;143
6376;1;7;9;125
6377;1;7;9;125
6378;1;7;9;130
6379;1;7;9;134
6380;1;7;9;142
6381;1;7;9;133
6382;1;7;9;133
6383;1;7;9;117
6384;1;7;9;128
6385;1;7;9;130
6386;1;7;9;139
6387;1;7;9;148
6388;1;7;9;139
6389;1;7;9;132
6390;1;7;9;140
6391;1;7;9;148
6392;1;7;9;132
6393;1;7;9;123
6394;1;7;9;142
6395;1;7;9;130
6396;1;7;9;137
6397;1;7;9;135
6398;1;7;9;130
6399;1;7;9;134
6400;1;7;9;123
6401;1;7;9;122
6402;1;7;9;142
6403;1;7;9;130
6404;1;7;9;133
6405;1;7;9;127
6406;1;7;9;132
6407;1;7;9;133
6408;1;7;9;117
6409;1;7;9;130
6410;1;7;9;151
6411;1;7;9;132
6412;1;7;9;144
6413;1;7;9;133
6414;1;7;9;141
6415;1;7;9;117
6416;1;7;9;124
6417;1;7;9;123
6418;1;7;9;149
6419;1;7;9;129
6420;1;7;9;128
6421;1;7;9;127
6422;1;7;9;142
6423;1;7;9;124
6424;1;7;9;137
6425;1;7;9;142
6426;1;7;9;146
6427;1;7;9;116
6428;1;7;9;128
6429;1;7;9;130
6430;1;7;9;116
6431;1;7;9;140
6432;1;7;9;133
6433;1;7;9;144
6434;1;7;9;124
6435;1;7;9;149
6436;1;7;9;133
6437;1;7;9;130
6438;1;7;9;151
6439;1;7;9;117
6440;1;7;9;148
6441;1;7;9;135
6442;1;7;9;140
6443;1;7;9;127
6444;1;7;9;148
6445;1;7;9;132
6446;1;7;9;126
6447;1;7;9;148
6448;1;7;9;142
6449;1;7;9;132
6450;1;7;9;136
6451;1;7;9;142
6452;1;7;9;148
6453;1;7;9;148
6454;1;7;9;148
6455;1;7;9;116
6456;1;7;9;128
6457;1;7;9;129
6458;1;7;9;117
6459;1;7;9;136
6460;1;7;9;143
6461;1;7;9;136
6462;1;7;9;127
6463;1;7;9;153
6464;1;7;9;142
6465;1;7;9;130
6466;1;7;9;148
6467;1;7;9;142
6468;1;7;9;136
6469;1;7;9;130
6470;1;7;9;136
6471;1;7;9;136
6472;1;7;9;130
6473;1;7;9;126
6474;1;7;9;153
6475;1;7;9;123
6476;1;7;9;132
6477;1;7;9;133
6478;1;7;9;125
6479;1;7;9;136
6480;1;7;9;144
6481;1;7;9;133
6482;1;7;9;141
6483;1;7;9;148
6484;1;7;9;128
6485;1;7;9;142
6486;1;7;9;124
6487;1;7;9;127
6488;1;7;9;129
6489;1;7;9;135
6490;1;7;9;130
6491;1;7;9;129
6492;1;7;9;117
6493;1;7;9;127
6494;1;7;9;146
6495;1;7;9;132
6496;1;7;9;130
6497;1;7;9;148
6498;1;7;9;135
6499;1;7;9;126
6500;1;7;9;129
6501;1;7;9;117
6502;1;7;9;125
6503;1;7;9;128
6504;1;7;9;148
6505;1;7;9;134
6506;1;7;9;128
6507;1;7;9;116
6509;1;7;9;142
6510;1;7;9;123
6511;1;7;9;132
6512;1;7;9;148
6513;1;7;9;146
6514;1;7;9;124
6515;1;7;9;142
6516;1;7;9;133
6517;1;7;9;142
6518;1;7;9;142
6519;1;7;9;125
6520;1;7;9;137
6521;1;7;9;141
6522;1;7;9;133
6523;1;7;9;128
6524;1;7;9;133
6525;1;7;9;126
6526;1;7;9;146
6527;1;7;9;144
6528;1;7;9;151
6529;1;7;9;144
6530;1;7;9;123
6531;1;7;9;117
6532;1;7;9;128
6533;1;7;9;124
6534;1;7;9;132
6535;1;7;9;148
6536;1;7;9;128
6537;1;7;9;142
6538;1;7;9;138
6539;1;7;9;125
6540;1;7;9;153
6541;1;7;9;139
6542;1;7;9;129
6543;1;7;9;133
6544;1;7;9;124
6545;1;7;9;142
6546;1;7;9;144
6547;1;7;9;117
6548;1;7;9;125
6549;1;7;9;138
6550;1;7;9;151
6551;1;7;9;124
6552;1;7;9;130
6553;1;7;9;142
6554;1;7;9;123
6555;1;7;9;130
6556;1;7;9;124
6557;1;7;9;148
6558;1;7;9;138
6559;1;7;9;145
6560;1;7;9;124
6561;1;7;9;142
6562;1;7;9;133
6563;1;7;9;127
6564;1;7;9;136
6565;1;7;9;123
6566;1;7;9;132
6567;1;7;9;125
6568;1;7;9;117
6569;1;7;9;130
6570;1;7;9;138
6571;1;7;9;132
6572;1;7;9;128
6573;1;7;9;128
6574;1;7;9;116
6576;1;7;9;117
6577;1;7;9;137
6578;1;7;9;136
6579;1;7;9;135
6580;1;7;9;125
6581;1;7;9;136
6582;1;7;9;137
6583;1;7;9;125
6584;1;7;9;116
6585;1;7;9;141
6586;1;7;9;148
6587;1;7;9;128
6588;1;7;9;126
6589;1;7;9;117
6590;1;7;9;125
6591;1;7;9;123
6592;1;7;9;149
6593;1;7;9;125
6594;1;7;9;130
6595;1;7;9;140
6596;1;7;9;128
6597;1;7;9;125
6598;1;7;9;154
6599;1;7;9;143
6600;1;7;9;136
6602;1;7;9;137
6603;1;7;9;125
6604;1;7;9;150
6605;1;7;9;128
6606;1;7;9;153
6607;1;7;9;136
6608;1;7;9;137
6609;1;7;9;142
6610;1;7;9;125
6611;1;7;9;148
6612;1;7;9;117
6613;1;7;9;143
6614;1;7;9;117
6615;1;7;9;117
6616;1;7;9;133
6617;1;7;9;123
6618;1;7;9;128
6619;1;7;9;132
6620;1;7;9;128
6621;1;7;9;139
6622;1;7;9;117
6623;1;7;9;141
6624;1;7;9;148
6625;1;7;9;125
6626;1;7;9;142
6627;1;7;9;153
6628;1;7;9;142
6629;1;7;9;148
6630;1;7;9;146
6631;1;7;9;123
6632;1;7;9;128
6633;1;7;9;132
6634;1;7;9;128
6635;1;7;9;151
6636;1;7;9;133
6637;1;7;9;136
6638;1;7;9;124
6639;1;7;9;127
6640;1;7;9;142
6641;1;7;9;128
6642;1;7;9;128
6643;1;7;9;127
6644;1;7;9;125
6645;1;7;9;125
6646;1;7;9;148
6647;1;7;9;129
6648;1;7;9;142
6649;1;7;9;142
6650;1;7;9;138
6651;1;7;9;123
6652;1;7;9;126
6653;1;7;9;150
6654;1;7;9;142
6655;1;7;9;139
6656;1;7;9;127
6657;1;7;9;137
6658;1;7;9;132
6659;1;7;9;134
6660;1;7;9;129
6661;1;7;9;128
6662;1;7;9;133
6663;1;7;9;132
6664;1;7;9;130
6665;1;7;9;148
6666;1;7;9;147
6667;1;7;9;125
6668;1;7;9;124
6669;1;7;9;130
6670;1;7;9;128
6671;1;7;9;146
6672;1;7;9;142
6673;1;7;9;129
6674;1;7;9;130
6675;1;7;9;129
6676;1;7;9;153
6677;1;7;9;147
6678;1;7;9;133
6679;1;7;9;127
6680;1;7;9;129
6681;1;7;9;130
6682;1;7;9;117
6683;1;7;9;151
6684;1;7;9;135
6685;1;7;9;123
6686;1;7;9;147
6687;1;7;9;141
6688;1;7;9;144
6689;1;7;9;123
6690;1;7;9;139
6691;1;7;9;128
6692;1;7;9;135
6693;1;7;9;151
6694;1;7;9;136
6695;1;7;9;137
6696;1;7;9;128
6697;1;7;9;128
6698;1;7;9;147
6699;1;7;9;124
6700;1;7;9;141
6701;1;7;9;125
6702;1;7;9;117
6703;1;7;9;144
6704;1;7;9;130
6705;1;7;9;133
6706;1;7;9;133
6707;1;7;9;124
6708;1;7;9;134
6709;1;7;9;133
6710;1;7;9;128
6711;1;7;9;125
6712;1;7;9;128
6713;1;7;9;137
6714;1;7;9;131
6715;1;7;9;154
6716;1;7;9;124
6717;1;7;9;136
6718;1;7;9;137
6719;1;7;9;148
6720;1;7;9;125
6721;1;7;9;142
6722;1;7;9;125
6723;1;7;9;139
6724;1;7;9;128
6725;1;7;9;119
6726;1;7;9;154
6727;1;7;9;135
6728;1;7;9;132
6729;1;7;9;130
6730;1;7;9;124
6731;1;7;9;133
6732;1;7;9;133
6733;1;7;9;125
6734;1;7;9;151
6735;1;7;9;139
6736;1;7;9;123
6737;1;7;9;128
6738;1;7;9;145
6739;1;7;9;137
6740;1;7;9;127
6741;1;7;9;116
6742;1;7;9;129
6744;1;1;3;42
6745;1;7;9;130
6746;1;7;9;130
6747;1;7;9;130
6748;1;7;9;141
6749;1;7;9;123
6750;1;7;9;148
6751;1;7;9;132
6752;1;7;9;123
6753;1;7;9;137
6754;1;7;9;124
6755;1;7;9;128
6756;1;7;9;142
6757;1;7;9;137
6758;1;7;9;144
6759;1;7;9;128
6760;1;7;9;125
6761;1;7;9;116
6762;1;7;9;142
6763;1;7;9;125
6764;1;7;9;149
6765;1;7;9;136
6766;1;7;9;129
6767;1;7;9;142
6768;1;7;9;151
6769;1;7;9;123
6770;1;7;9;146
6771;1;7;9;145
6772;1;7;9;117
6773;1;7;9;123
6774;1;7;9;137
6775;1;7;9;137
6776;1;7;9;142
6777;1;7;9;132
6778;1;7;9;142
6779;1;7;9;136
6780;1;7;9;144
6781;1;7;9;130
6782;1;7;9;145
6783;1;7;9;136
6784;1;7;9;117
6785;1;7;9;141
6786;1;7;9;150
6787;1;7;9;117
6788;1;7;9;132
6789;1;7;9;128
6790;1;7;9;128
6791;1;7;9;125
6792;1;7;9;126
6793;1;7;9;124
6794;1;7;9;133
6795;1;7;9;117
6796;1;7;9;123
6797;1;7;9;146
6798;1;7;9;124
6799;1;7;9;117
6800;1;7;9;148
6801;1;7;9;128
6802;1;7;9;124
6803;1;7;9;148
6804;1;7;9;136
6805;1;7;9;125
6806;1;7;9;128
6807;1;7;9;123
6808;1;7;9;129
6809;1;7;9;151
6810;1;7;9;125
6811;1;7;9;154
6812;1;7;9;150
6813;1;7;9;147
6814;1;7;9;137
6815;1;7;9;144
6816;1;7;9;125
6817;1;7;9;134
6818;1;7;9;126
6819;1;7;9;116
6820;1;7;9;137
6821;1;7;9;135
6822;1;7;9;136
6823;1;7;9;130
6824;1;7;9;132
6825;1;7;9;141
6826;1;7;9;135
6827;1;7;9;125
6828;1;7;9;133
6829;1;7;9;128
6830;1;7;9;132
6831;1;7;9;147
6832;1;7;9;133
6833;1;7;9;116
6834;1;7;9;128
6835;1;7;9;150
6836;1;7;9;124
6837;1;7;9;124
6838;1;7;9;148
6839;1;7;9;137
6840;1;7;9;150
6841;1;7;9;144
6842;1;7;9;126
6843;1;7;9;146
6844;1;7;9;144
6845;1;7;9;132
6846;1;7;9;125
6847;1;7;9;147
6848;1;7;9;128
6849;1;7;9;132
6850;1;7;9;124
6851;1;7;9;130
6852;1;7;9;130
6853;1;7;9;137
6854;1;7;9;150
6855;1;7;9;132
6856;1;7;9;126
6857;1;7;9;133
6858;1;7;9;127
6859;1;7;9;123
6860;1;7;9;144
6861;1;7;9;135
6862;1;7;9;148
6863;1;7;9;127
6864;1;7;9;130
6865;1;7;9;148
6866;1;7;9;137
6867;1;7;9;137
6868;1;7;9;117
6869;1;7;9;125
6870;1;7;9;125
6871;1;7;9;142
6872;1;7;9;131
6873;1;7;9;140
6874;1;7;9;130
6875;1;7;9;123
6876;1;7;9;124
6877;1;7;9;125
6878;1;7;9;147
6879;1;7;9;135
6880;1;7;9;147
6881;1;7;9;128
6882;1;7;9;134
6883;1;7;9;145
6884;1;7;9;144
6885;1;7;9;125
6886;1;7;9;132
6887;1;7;9;153
6888;1;7;9;123
6889;1;7;9;132
6890;1;7;9;144
6891;1;7;9;137
6892;1;7;9;131
6893;1;7;9;147
6894;1;7;9;124
6895;1;7;9;126
6896;1;7;9;151
6897;1;7;9;136
6898;1;7;9;128
6899;1;7;9;123
6900;1;7;9;134
6901;1;7;9;131
6902;1;7;9;124
6903;1;7;9;136
6904;1;7;9;124
6905;1;7;9;147
6906;1;7;9;130
6907;1;7;9;137
6908;1;7;9;125
6909;1;7;9;151
6910;1;7;9;150
6911;1;7;9;126
6912;1;7;9;137
6913;1;7;9;126
6914;1;7;9;126
6915;1;7;9;142
6916;1;7;9;130
6917;1;7;9;125
6918;1;7;9;137
6919;1;7;9;132
6920;1;7;9;134
6921;1;7;9;148
6922;1;7;9;123
6923;1;7;9;130
6924;1;7;9;148
6925;1;7;9;150
6926;1;7;9;135
6927;1;7;9;124
6928;1;7;9;124
6929;1;7;9;131
6930;1;7;9;133
6931;1;7;9;116
6932;1;7;9;141
6933;1;7;9;139
6934;1;7;9;124
6935;1;7;9;125
6936;1;7;9;142
6937;1;7;9;133
6938;1;7;9;131
6939;1;7;9;125
6940;1;7;9;136
6941;1;7;9;117
6942;1;7;9;123
6943;1;7;9;124
6944;1;7;9;135
6945;1;7;9;147
6946;1;7;9;123
6947;1;7;9;152
6948;1;7;9;130
6949;1;7;9;124
6950;1;7;9;117
6951;1;7;9;130
6952;1;7;9;132
6953;1;7;9;137
6954;1;7;9;135
6955;1;7;9;127
6956;1;7;9;130
6957;1;7;9;153
6958;1;7;9;150
6959;1;7;9;123
6960;1;7;9;123
6961;1;7;9;127
6962;1;7;9;133
6963;1;7;9;128
6964;1;7;9;150
6965;1;7;9;129
6966;1;7;9;142
6967;1;7;9;150
6968;1;7;9;139
6969;1;7;9;150
6970;1;7;9;142
6971;1;7;9;130
6972;1;7;9;126
6973;1;7;9;133
6974;1;7;9;116
6975;1;7;9;130
6976;1;7;9;129
6977;1;7;9;130
6978;1;7;9;125
6979;1;7;9;132
6980;1;7;9;124
6981;1;7;9;133
6982;1;7;9;143
6983;1;7;9;150
6984;1;7;9;116
6985;1;7;9;123
6986;1;7;9;139
6987;1;7;9;128
6988;1;7;9;151
6989;1;7;9;124
6990;1;7;9;144
6991;1;7;9;123
6992;1;7;9;140
6993;1;7;9;130
6994;1;7;9;150
6995;1;7;9;128
6996;1;7;9;125
6997;1;7;9;129
6998;1;7;9;123
6999;1;7;9;150
7000;1;7;9;136
7001;1;7;9;124
7002;1;7;9;150
7003;1;7;9;136
7004;1;7;9;144
