tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi;saldo anterior 
1180;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;180;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1181;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;181;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1182;9/01/2020;27/09/2020;101008;0;0;3992;105000;;;due;182;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;0
1183;9/01/2020;27/09/2020;41008;0;0;3992;90000;;;due;183;8;;3;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;45000
1184;9/01/2020;27/09/2020;21008;0;0;3992;25000;cash;;paid;184;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1185;9/01/2020;27/09/2020;61008;0;0;3992;67000;;;due;185;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;2000
1186;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;186;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1187;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;187;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1188;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;188;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1189;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;189;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1190;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;190;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1191;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;191;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1192;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;192;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1193;9/01/2020;27/09/2020;51008;0;0;3992;110000;cash;;due;193;8;19000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1194;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;194;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1195;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;195;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1196;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;196;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1197;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;197;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1198;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;198;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1199;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;199;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1200;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;200;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1201;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;201;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1202;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;202;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1203;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;203;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1204;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;204;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1205;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;205;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1206;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;206;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1207;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;207;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1208;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;208;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1209;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;209;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1210;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;210;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1211;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;211;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1212;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;212;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1213;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;213;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1214;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;214;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1215;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;215;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1216;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;216;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1217;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;217;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1218;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;218;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1219;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;219;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1220;9/01/2020;27/09/2020;41008;0;0;3992;45000;cash;;paid;220;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1221;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;221;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1222;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;222;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1223;9/01/2020;27/09/2020;61008;0;0;3992;70329;;;due;223;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;5329
1224;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;224;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1225;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;225;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1226;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;226;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1227;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;227;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1228;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;228;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1229;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;229;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1230;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;230;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1231;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;231;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1232;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;232;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1233;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;233;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1234;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;234;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1235;9/01/2020;27/09/2020;36008;0;0;3992;40000;cash;;paid;235;8;40000;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1236;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;236;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1237;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;237;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1238;9/01/2020;27/09/2020;61008;0;0;3992;103313;;;due;238;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;38313
1239;9/01/2020;27/09/2020;176008;0;0;3992;180000;;;due;239;8;0;2;Yes;0;%;Yopal ;Television ;10Megas;0;no;Activo;0;0
1240;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;240;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1241;9/01/2020;27/09/2020;61008;0;0;3992;130000;;;due;241;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1242;9/01/2020;27/09/2020;61008;0;0;3992;130000;cash;;due;242;8;35000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1243;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;243;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1244;9/01/2020;27/09/2020;21008;0;0;3992;50000;cash;;paid;244;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1245;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;245;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1246;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;246;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1247;9/01/2020;27/09/2020;51008;0;0;3992;107097;;;due;247;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;52097
1248;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;248;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1249;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;249;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1250;9/01/2020;27/09/2020;51008;0;0;3992;110000;cash;;due;250;8;2000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1251;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;251;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1252;9/01/2020;27/09/2020;61008;0;0;3992;130000;;;due;252;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;65000
1253;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;253;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1254;9/01/2020;27/09/2020;21008;0;0;3992;50000;;;due;254;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;25000
1255;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;255;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1256;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;256;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1257;9/01/2020;27/09/2020;36008;0;0;3992;40000;cash;;paid;257;8;40000;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;0
1258;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;258;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1259;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;259;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1260;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;260;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1261;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;261;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1262;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;262;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1263;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;263;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1264;9/01/2020;27/09/2020;55000;0;0;;55000;cash;;paid;264;8;55000;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;0
1265;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;265;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1266;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;266;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1267;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;267;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1268;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;268;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1269;9/01/2020;27/09/2020;45000;0;0;;45000;cash;;paid;269;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1270;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;270;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1271;9/01/2020;27/09/2020;51008;0;0;3992;69000;;;due;271;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;14000
1272;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;272;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1273;9/01/2020;27/09/2020;61008;0;0;3992;65000;cash;;paid;273;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1274;9/01/2020;27/09/2020;45000;0;0;;90000;;;due;274;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;45000
1275;9/01/2020;27/09/2020;21008;0;0;3992;25000;;;due;275;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;0
1276;9/01/2020;27/09/2020;41008;0;0;3992;45000;cash;;paid;276;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1277;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;277;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1278;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;278;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1279;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;279;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1280;9/01/2020;27/09/2020;45000;0;0;;45000;;;due;280;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1281;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;281;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1282;9/01/2020;27/09/2020;45000;0;0;;45000;;;due;282;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1283;9/01/2020;27/09/2020;45000;0;0;;45000;cash;;paid;283;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;0
1284;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;284;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1285;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;285;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1286;9/01/2020;27/09/2020;41008;0;0;3992;50000;;;due;286;8;;3;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;5000
1287;9/01/2020;27/09/2020;51008;0;0;3992;87397;cash;;paid;287;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;32397
1288;9/01/2020;27/09/2020;51008;0;0;3992;33000;cash;;paid;288;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-22000
1289;9/01/2020;27/09/2020;51008;0;0;3992;110000;;;due;289;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;55000
1290;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;290;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1291;9/01/2020;27/09/2020;55000;0;0;;130000;;;due;291;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;75000
1292;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;292;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1293;9/01/2020;27/09/2020;41008;0;0;3992;130000;;;due;293;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;85000
1294;9/01/2020;27/09/2020;51008;0;0;3992;45000;cash;;paid;294;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1295;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;295;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1296;9/01/2020;27/09/2020;45000;0;0;;55000;;;due;296;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;10000
1297;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;297;8;;3;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1298;9/01/2020;27/09/2020;55000;0;0;;90000;;;due;298;8;;2;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;35000
1299;9/01/2020;27/09/2020;41008;0;0;3992;74516;;;due;299;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;29516
1300;9/01/2020;27/09/2020;41008;0;0;3992;90000;;;due;300;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;45000
1301;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;301;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1302;9/01/2020;27/09/2020;55000;0;0;;45000;;;due;302;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;-10000
1303;9/01/2020;27/09/2020;61008;0;0;3992;45000;;;due;303;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-20000
1304;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;304;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1305;9/01/2020;27/09/2020;41008;0;0;3992;65000;;;due;305;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;20000
1306;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;306;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1307;9/01/2020;27/09/2020;41008;0;0;3992;45000;;;due;307;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;0
1308;9/01/2020;27/09/2020;21008;0;0;3992;65000;cash;;due;308;8;7500;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1309;9/01/2020;27/09/2020;36008;0;0;3992;45000;;;due;309;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;5000
1310;9/01/2020;27/09/2020;51008;0;0;3992;80000;;;due;310;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;25000
1311;9/01/2020;27/09/2020;61008;0;0;3992;105161;;;due;311;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;40161
1312;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;paid;312;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1313;9/01/2020;27/09/2020;41008;0;0;3992;55000;cash;;paid;313;8;45000;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0;10000
1314;9/01/2020;27/09/2020;21008;0;0;3992;40000;cash;;due;314;8;4059;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;15000
1315;9/01/2020;27/09/2020;55000;0;0;;20941;cash;;paid;315;8;55000;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;-34059
1316;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;316;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1317;9/01/2020;27/09/2020;61008;0;0;3992;55000;cash;;due;317;8;2167;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1318;9/01/2020;27/09/2020;95000;0;0;;62833;;;due;318;8;0;;No;0;%;Yopal ;No;10Megas;0;no;Activo;0;-32167
1319;9/01/2020;27/09/2020;51008;0;0;3992;95000;;;due;319;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;40000
1320;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;320;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1321;9/01/2020;27/09/2020;45000;0;0;;65000;;;due;321;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;20000
1322;9/01/2020;27/09/2020;61008;0;0;3992;45000;;;due;322;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-20000
1323;9/01/2020;27/09/2020;36008;0;0;3992;65000;;;due;323;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;25000
1324;9/01/2020;27/09/2020;55000;0;0;;40000;;;due;324;8;0;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;-15000
1325;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;325;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1326;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;326;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1327;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;327;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1328;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;328;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1329;9/01/2020;27/09/2020;61008;0;0;3992;90000;;;due;329;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;25000
1330;9/01/2020;27/09/2020;21008;0;0;3992;65000;cash;;paid;330;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0;40000
1331;9/01/2020;27/09/2020;61008;0;0;3992;25000;;;due;331;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-40000
1332;9/01/2020;27/09/2020;36008;0;0;3992;65000;;;due;332;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;25000
1333;9/01/2020;27/09/2020;51008;0;0;3992;40000;;;due;333;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-15000
1334;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;334;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1335;9/01/2020;27/09/2020;45000;0;0;;55000;cash;;paid;335;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;10000
1336;9/01/2020;27/09/2020;51008;0;0;3992;90000;cash;;paid;336;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;35000
1337;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;337;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1338;9/01/2020;27/09/2020;51008;0;0;3992;65000;cash;;paid;338;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1339;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;339;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1340;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;340;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1341;9/01/2020;27/09/2020;36008;0;0;3992;65000;;;due;341;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;25000
1342;9/01/2020;27/09/2020;51008;0;0;3992;40000;;;due;342;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-15000
1343;9/01/2020;27/09/2020;45000;0;0;;55000;;;due;343;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0;10000
1344;9/01/2020;27/09/2020;51008;0;0;3992;45000;cash;;paid;344;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;-10000
1345;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;345;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1346;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;346;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1347;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;347;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1348;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;348;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
1349;9/01/2020;27/09/2020;36008;0;0;3992;65000;;;due;349;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0;25000
1350;9/01/2020;27/09/2020;61008;0;0;3992;40000;cash;;due;350;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-25000
1351;9/01/2020;27/09/2020;61008;0;0;3992;106774;;;due;351;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;41774
1352;9/01/2020;27/09/2020;55000;0;0;;65000;cash;;paid;352;8;55000;1;No;0;%;Yopal ;No;5Megas;0;no;Activo;0;10000
1353;9/01/2020;27/09/2020;51008;0;0;3992;55000;;;due;353;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1354;9/01/2020;27/09/2020;61008;0;0;3992;110000;;;due;354;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;45000
1355;9/01/2020;27/09/2020;61008;0;0;3992;65000;;;due;355;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;0
1356;9/01/2020;27/09/2020;51008;0;0;3992;65000;;;due;356;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;10000
1357;9/01/2020;27/09/2020;51008;0;0;3992;55000;cash;;paid;357;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0;0
1358;9/01/2020;27/09/2020;61008;0;0;3992;55000;;;due;358;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0;-10000
