tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;term;rec;ron;multi
1890;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;890;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1891;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;891;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1892;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;892;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1893;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;893;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1894;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;894;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1895;09/01/2020;27/09/2020;36008;0;0;3992;40000;EFECTIVOS ;;due;895;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1896;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;896;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1897;09/01/2020;27/09/2020;41008;0;0;3992;43667;EFECTIVOS ;;due;897;8;1333;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1898;09/01/2020;27/09/2020;36008;0;0;3992;80000;EFECTIVOS ;;due;898;8;;3;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1899;09/01/2020;27/09/2020;41008;0;0;3992;45000;EFECTIVOS ;;due;899;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1900;09/01/2020;27/09/2020;21008;0;0;3992;21747;EFECTIVOS ;;due;900;8;3253;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1901;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;901;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1902;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;902;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1903;09/01/2020;27/09/2020;45000;0;0;;0;EFECTIVOS ;;paid;903;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0
1904;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;904;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1905;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;905;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1906;09/01/2020;27/09/2020;41008;0;0;3992;45000;EFECTIVOS ;;due;906;8;0;2;Yes;0;%;Yopal ;Television ;2Megas;0;no;Activo;0
1907;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;907;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1908;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;908;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1909;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;909;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1910;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;910;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1911;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;911;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1912;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;912;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1913;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;913;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1914;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;914;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1915;09/01/2020;27/09/2020;61008;0;0;3992;128710;EFECTIVOS ;;due;915;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1916;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;916;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1917;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;917;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1918;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;918;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1919;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;919;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1920;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;920;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1921;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;921;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1922;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;922;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1923;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;923;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1924;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;924;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1925;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;925;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1926;09/01/2020;27/09/2020;36008;0;0;3992;0;EFECTIVOS ;;paid;926;8;40000;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1927;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;927;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1928;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;928;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1929;09/01/2020;27/09/2020;51008;0;0;3992;62097;EFECTIVOS ;;due;929;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1930;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;930;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1931;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;931;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1932;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;932;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1933;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;933;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1934;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;934;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1935;09/01/2020;27/09/2020;45000;0;0;;45000;EFECTIVOS ;;due;935;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0
1936;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;936;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1937;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;937;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1938;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;938;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1939;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;939;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1940;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;940;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1941;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;941;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1942;09/01/2020;27/09/2020;21008;0;0;3992;0;EFECTIVOS ;;paid;942;8;25000;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1943;09/01/2020;27/09/2020;21008;0;0;3992;25000;EFECTIVOS ;;due;943;8;0;1;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1944;09/01/2020;27/09/2020;45000;0;0;;0;EFECTIVOS ;;paid;944;8;45000;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0
1945;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;945;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1946;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;946;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1947;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;947;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1948;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;948;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1949;09/01/2020;27/09/2020;51008;0;0;3992;53000;EFECTIVOS ;;due;949;8;2000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1950;09/01/2020;27/09/2020;36008;0;0;3992;0;EFECTIVOS ;;paid;950;8;40000;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1951;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;951;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1952;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;952;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1953;09/01/2020;27/09/2020;51008;0;0;3992;57000;EFECTIVOS ;;due;953;8;;3;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1954;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;954;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1955;09/01/2020;27/09/2020;21008;0;0;3992;50000;EFECTIVOS ;;due;955;8;;2;Yes;0;%;Yopal ;Television ;No;0;no;Activo;0
1956;09/01/2020;27/09/2020;36008;0;0;3992;40000;EFECTIVOS ;;due;956;8;0;2;yes;0;%;Yopal ;Television ;1Mega;0;no;Activo;0
1957;09/01/2020;27/09/2020;45000;0;0;;45000;EFECTIVOS ;;due;957;8;0;;No;0;%;Yopal ;No;3Megas;0;no;Activo;0
1958;09/01/2020;27/09/2020;51008;0;0;3992;55000;EFECTIVOS ;;due;958;8;0;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1959;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;959;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1960;09/01/2020;27/09/2020;61008;0;0;3992;75000;EFECTIVOS ;;due;960;8;;3;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1961;09/01/2020;27/09/2020;51008;0;0;3992;0;EFECTIVOS ;;paid;961;8;55000;2;Yes;0;%;Yopal ;Television ;3Megas;0;no;Activo;0
1962;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;962;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
1963;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;963;8;0;2;Yes;0;%;Yopal ;Television ;5Megas;0;no;Activo;0
